#P(Mpa) H(J/KG) T(K)    D(KG/M3)  M(PA-S)       K(W/M-K) CP(J/KG-K)   Beta(1/K)							
12336	
8.570000000000E+00	9.579247487440E+04	2.235500000000E+02	1.170619418690E+03	2.429524931200E-04	1.780688369120E-01	1.917058695080E+03	2.965705462360E-03
8.570000000000E+00	9.598418963010E+04	2.236500000000E+02	1.170272167140E+03	2.425564673710E-04	1.779435644560E-01	1.917236593130E+03	2.967958451210E-03
8.570000000000E+00	9.617592222810E+04	2.237500000000E+02	1.169924754720E+03	2.421612123710E-04	1.778183310360E-01	1.917415544200E+03	2.970216598360E-03
8.570000000000E+00	9.636767277410E+04	2.238500000000E+02	1.169577181020E+03	2.417667260690E-04	1.776931365820E-01	1.917595550410E+03	2.972479919940E-03
8.570000000000E+00	9.655944137350E+04	2.239500000000E+02	1.169229445650E+03	2.413730064200E-04	1.775679810290E-01	1.917776613910E+03	2.974748432140E-03
8.570000000000E+00	9.675122813220E+04	2.240500000000E+02	1.168881548200E+03	2.409800513860E-04	1.774428643080E-01	1.917958736830E+03	2.977022151200E-03
8.570000000000E+00	9.694303315620E+04	2.241500000000E+02	1.168533488260E+03	2.405878589340E-04	1.773177863500E-01	1.918141921320E+03	2.979301093450E-03
8.570000000000E+00	9.713485655190E+04	2.242500000000E+02	1.168185265440E+03	2.401964270380E-04	1.771927470880E-01	1.918326169550E+03	2.981585275310E-03
8.570000000000E+00	9.732669842570E+04	2.243500000000E+02	1.167836879330E+03	2.398057536800E-04	1.770677464540E-01	1.918511483700E+03	2.983874713240E-03
8.570000000000E+00	9.751855888420E+04	2.244500000000E+02	1.167488329520E+03	2.394158368460E-04	1.769427843780E-01	1.918697865930E+03	2.986169423790E-03
8.570000000000E+00	9.771043803450E+04	2.245500000000E+02	1.167139615600E+03	2.390266745300E-04	1.768178607940E-01	1.918885318450E+03	2.988469423590E-03
8.570000000000E+00	9.790233598370E+04	2.246500000000E+02	1.166790737170E+03	2.386382647310E-04	1.766929756320E-01	1.919073843460E+03	2.990774729310E-03
8.570000000000E+00	9.809425283900E+04	2.247500000000E+02	1.166441693820E+03	2.382506054540E-04	1.765681288230E-01	1.919263443170E+03	2.993085357740E-03
8.570000000000E+00	9.828618870820E+04	2.248500000000E+02	1.166092485120E+03	2.378636947130E-04	1.764433202980E-01	1.919454119810E+03	2.995401325710E-03
8.570000000000E+00	9.847814369900E+04	2.249500000000E+02	1.165743110680E+03	2.374775305250E-04	1.763185499900E-01	1.919645875610E+03	2.997722650150E-03
8.570000000000E+00	9.867011791940E+04	2.250500000000E+02	1.165393570080E+03	2.370921109140E-04	1.761938178280E-01	1.919838712810E+03	3.000049348030E-03
8.570000000000E+00	9.886211147760E+04	2.251500000000E+02	1.165043862900E+03	2.367074339120E-04	1.760691237440E-01	1.920032633660E+03	3.002381436440E-03
8.570000000000E+00	9.905412448230E+04	2.252500000000E+02	1.164693988730E+03	2.363234975550E-04	1.759444676680E-01	1.920227640440E+03	3.004718932510E-03
8.570000000000E+00	9.924615704200E+04	2.253500000000E+02	1.164343947150E+03	2.359402998850E-04	1.758198495320E-01	1.920423735420E+03	3.007061853460E-03
8.570000000000E+00	9.943820926570E+04	2.254500000000E+02	1.163993737740E+03	2.355578389520E-04	1.756952692650E-01	1.920620920880E+03	3.009410216600E-03
8.570000000000E+00	9.963028126260E+04	2.255500000000E+02	1.163643360080E+03	2.351761128110E-04	1.755707267980E-01	1.920819199130E+03	3.011764039300E-03
8.570000000000E+00	9.982237314210E+04	2.256500000000E+02	1.163292813750E+03	2.347951195230E-04	1.754462220610E-01	1.921018572460E+03	3.014123339000E-03
8.570000000000E+00	1.000144850140E+05	2.257500000000E+02	1.162942098330E+03	2.344148571540E-04	1.753217549850E-01	1.921219043200E+03	3.016488133250E-03
8.570000000000E+00	1.002066169870E+05	2.258500000000E+02	1.162591213400E+03	2.340353237770E-04	1.751973255000E-01	1.921420613680E+03	3.018858439650E-03
8.570000000000E+00	1.003987691730E+05	2.259500000000E+02	1.162240158530E+03	2.336565174730E-04	1.750729335350E-01	1.921623286240E+03	3.021234275880E-03
8.570000000000E+00	1.005909416810E+05	2.260500000000E+02	1.161888933300E+03	2.332784363250E-04	1.749485790210E-01	1.921827063230E+03	3.023615659730E-03
8.570000000000E+00	1.007831346230E+05	2.261500000000E+02	1.161537537270E+03	2.329010784250E-04	1.748242618870E-01	1.922031947010E+03	3.026002609040E-03
8.570000000000E+00	1.009753481080E+05	2.262500000000E+02	1.161185970030E+03	2.325244418690E-04	1.746999820640E-01	1.922237939950E+03	3.028395141730E-03
8.570000000000E+00	1.011675822480E+05	2.263500000000E+02	1.160834231140E+03	2.321485247600E-04	1.745757394790E-01	1.922445044450E+03	3.030793275810E-03
8.570000000000E+00	1.013598371540E+05	2.264500000000E+02	1.160482320170E+03	2.317733252070E-04	1.744515340640E-01	1.922653262890E+03	3.033197029390E-03
8.570000000000E+00	1.015521129380E+05	2.265500000000E+02	1.160130236690E+03	2.313988413230E-04	1.743273657470E-01	1.922862597680E+03	3.035606420630E-03
8.570000000000E+00	1.017444097110E+05	2.266500000000E+02	1.159777980270E+03	2.310250712290E-04	1.742032344580E-01	1.923073051250E+03	3.038021467780E-03
8.570000000000E+00	1.019367275850E+05	2.267500000000E+02	1.159425550470E+03	2.306520130520E-04	1.740791401250E-01	1.923284626020E+03	3.040442189200E-03
8.570000000000E+00	1.021290666730E+05	2.268500000000E+02	1.159072946850E+03	2.302796649210E-04	1.739550826770E-01	1.923497324440E+03	3.042868603290E-03
8.570000000000E+00	1.023214270880E+05	2.269500000000E+02	1.158720168980E+03	2.299080249760E-04	1.738310620440E-01	1.923711148960E+03	3.045300728570E-03
8.570000000000E+00	1.025138089410E+05	2.270500000000E+02	1.158367216430E+03	2.295370913590E-04	1.737070781540E-01	1.923926102030E+03	3.047738583620E-03
8.570000000000E+00	1.027062123460E+05	2.271500000000E+02	1.158014088750E+03	2.291668622200E-04	1.735831309360E-01	1.924142186150E+03	3.050182187130E-03
8.570000000000E+00	1.028986374160E+05	2.272500000000E+02	1.157660785490E+03	2.287973357120E-04	1.734592203180E-01	1.924359403800E+03	3.052631557840E-03
8.570000000000E+00	1.030910842640E+05	2.273500000000E+02	1.157307306230E+03	2.284285099950E-04	1.733353462280E-01	1.924577757480E+03	3.055086714620E-03
8.570000000000E+00	1.032835530050E+05	2.274500000000E+02	1.156953650510E+03	2.280603832370E-04	1.732115085960E-01	1.924797249690E+03	3.057547676390E-03
8.570000000000E+00	1.034760437520E+05	2.275500000000E+02	1.156599817890E+03	2.276929536070E-04	1.730877073490E-01	1.925017882980E+03	3.060014462170E-03
8.570000000000E+00	1.036685566200E+05	2.276500000000E+02	1.156245807930E+03	2.273262192840E-04	1.729639424150E-01	1.925239659860E+03	3.062487091060E-03
8.570000000000E+00	1.038610917220E+05	2.277500000000E+02	1.155891620170E+03	2.269601784500E-04	1.728402137220E-01	1.925462582900E+03	3.064965582270E-03
8.570000000000E+00	1.040536491750E+05	2.278500000000E+02	1.155537254170E+03	2.265948292930E-04	1.727165211990E-01	1.925686654650E+03	3.067449955080E-03
8.570000000000E+00	1.042462290920E+05	2.279500000000E+02	1.155182709480E+03	2.262301700060E-04	1.725928647720E-01	1.925911877690E+03	3.069940228860E-03
8.570000000000E+00	1.044388315890E+05	2.280500000000E+02	1.154827985640E+03	2.258661987890E-04	1.724692443690E-01	1.926138254590E+03	3.072436423060E-03
8.570000000000E+00	1.046314567810E+05	2.281500000000E+02	1.154473082210E+03	2.255029138470E-04	1.723456599180E-01	1.926365787970E+03	3.074938557250E-03
8.570000000000E+00	1.048241047850E+05	2.282500000000E+02	1.154117998730E+03	2.251403133890E-04	1.722221113470E-01	1.926594480420E+03	3.077446651060E-03
8.570000000000E+00	1.050167757160E+05	2.283500000000E+02	1.153762734750E+03	2.247783956320E-04	1.720985985820E-01	1.926824334580E+03	3.079960724230E-03
8.570000000000E+00	1.052094696910E+05	2.284500000000E+02	1.153407289800E+03	2.244171587950E-04	1.719751215500E-01	1.927055353070E+03	3.082480796580E-03
8.570000000000E+00	1.054021868260E+05	2.285500000000E+02	1.153051663430E+03	2.240566011070E-04	1.718516801790E-01	1.927287538550E+03	3.085006888020E-03
8.570000000000E+00	1.055949272370E+05	2.286500000000E+02	1.152695855180E+03	2.236967207980E-04	1.717282743960E-01	1.927520893680E+03	3.087539018580E-03
8.570000000000E+00	1.057876910430E+05	2.287500000000E+02	1.152339864590E+03	2.233375161050E-04	1.716049041270E-01	1.927755421130E+03	3.090077208350E-03
8.570000000000E+00	1.059804783610E+05	2.288500000000E+02	1.151983691200E+03	2.229789852720E-04	1.714815692990E-01	1.927991123590E+03	3.092621477520E-03
8.570000000000E+00	1.061732893070E+05	2.289500000000E+02	1.151627334540E+03	2.226211265450E-04	1.713582698380E-01	1.928228003760E+03	3.095171846390E-03
8.570000000000E+00	1.063661240010E+05	2.290500000000E+02	1.151270794140E+03	2.222639381790E-04	1.712350056720E-01	1.928466064360E+03	3.097728335350E-03
8.570000000000E+00	1.065589825600E+05	2.291500000000E+02	1.150914069550E+03	2.219074184300E-04	1.711117767260E-01	1.928705308100E+03	3.100290964870E-03
8.570000000000E+00	1.067518651020E+05	2.292500000000E+02	1.150557160290E+03	2.215515655640E-04	1.709885829260E-01	1.928945737730E+03	3.102859755540E-03
8.570000000000E+00	1.069447717470E+05	2.293500000000E+02	1.150200065890E+03	2.211963778480E-04	1.708654241990E-01	1.929187356010E+03	3.105434728020E-03
8.570000000000E+00	1.071377026130E+05	2.294500000000E+02	1.149842785880E+03	2.208418535570E-04	1.707423004700E-01	1.929430165700E+03	3.108015903090E-03
8.570000000000E+00	1.073306578200E+05	2.295500000000E+02	1.149485319800E+03	2.204879909700E-04	1.706192116660E-01	1.929674169570E+03	3.110603301620E-03
8.570000000000E+00	1.075236374870E+05	2.296500000000E+02	1.149127667160E+03	2.201347883720E-04	1.704961577120E-01	1.929919370430E+03	3.113196944580E-03
8.570000000000E+00	1.077166417340E+05	2.297500000000E+02	1.148769827490E+03	2.197822440520E-04	1.703731385340E-01	1.930165771080E+03	3.115796853030E-03
8.570000000000E+00	1.079096706810E+05	2.298500000000E+02	1.148411800320E+03	2.194303563050E-04	1.702501540570E-01	1.930413374350E+03	3.118403048140E-03
8.570000000000E+00	1.081027244490E+05	2.299500000000E+02	1.148053585160E+03	2.190791234300E-04	1.701272042070E-01	1.930662183060E+03	3.121015551180E-03
8.570000000000E+00	1.082958031580E+05	2.300500000000E+02	1.147695181540E+03	2.187285437330E-04	1.700042889080E-01	1.930912200070E+03	3.123634383510E-03
8.570000000000E+00	1.084889069290E+05	2.301500000000E+02	1.147336588970E+03	2.183786155240E-04	1.698814080860E-01	1.931163428240E+03	3.126259566600E-03
8.570000000000E+00	1.086820358840E+05	2.302500000000E+02	1.146977806980E+03	2.180293371170E-04	1.697585616670E-01	1.931415870450E+03	3.128891122030E-03
8.570000000000E+00	1.088751901440E+05	2.303500000000E+02	1.146618835080E+03	2.176807068330E-04	1.696357495740E-01	1.931669529590E+03	3.131529071470E-03
8.570000000000E+00	1.090683698310E+05	2.304500000000E+02	1.146259672780E+03	2.173327229970E-04	1.695129717330E-01	1.931924408570E+03	3.134173436700E-03
8.570000000000E+00	1.092615750660E+05	2.305500000000E+02	1.145900319590E+03	2.169853839390E-04	1.693902280680E-01	1.932180510300E+03	3.136824239590E-03
8.570000000000E+00	1.094548059740E+05	2.306500000000E+02	1.145540775030E+03	2.166386879940E-04	1.692675185030E-01	1.932437837730E+03	3.139481502150E-03
8.570000000000E+00	1.096480626750E+05	2.307500000000E+02	1.145181038610E+03	2.162926335020E-04	1.691448429640E-01	1.932696393790E+03	3.142145246450E-03
8.570000000000E+00	1.098413452930E+05	2.308500000000E+02	1.144821109840E+03	2.159472188090E-04	1.690222013740E-01	1.932956181460E+03	3.144815494700E-03
8.570000000000E+00	1.100346539520E+05	2.309500000000E+02	1.144460988210E+03	2.156024422630E-04	1.688995936580E-01	1.933217203710E+03	3.147492269200E-03
8.570000000000E+00	1.102279887750E+05	2.310500000000E+02	1.144100673250E+03	2.152583022200E-04	1.687770197400E-01	1.933479463540E+03	3.150175592360E-03
8.570000000000E+00	1.104213498860E+05	2.311500000000E+02	1.143740164450E+03	2.149147970400E-04	1.686544795420E-01	1.933742963960E+03	3.152865486710E-03
8.570000000000E+00	1.106147374100E+05	2.312500000000E+02	1.143379461300E+03	2.145719250870E-04	1.685319729910E-01	1.934007707990E+03	3.155561974870E-03
8.570000000000E+00	1.108081514700E+05	2.313500000000E+02	1.143018563330E+03	2.142296847310E-04	1.684095000070E-01	1.934273698660E+03	3.158265079580E-03
8.570000000000E+00	1.110015921910E+05	2.314500000000E+02	1.142657470010E+03	2.138880743450E-04	1.682870605170E-01	1.934540939040E+03	3.160974823700E-03
8.570000000000E+00	1.111950596990E+05	2.315500000000E+02	1.142296180860E+03	2.135470923090E-04	1.681646544420E-01	1.934809432190E+03	3.163691230170E-03
8.570000000000E+00	1.113885541190E+05	2.316500000000E+02	1.141934695360E+03	2.132067370060E-04	1.680422817060E-01	1.935079181200E+03	3.166414322080E-03
8.570000000000E+00	1.115820755770E+05	2.317500000000E+02	1.141573013020E+03	2.128670068260E-04	1.679199422320E-01	1.935350189160E+03	3.169144122600E-03
8.570000000000E+00	1.117756241990E+05	2.318500000000E+02	1.141211133310E+03	2.125279001610E-04	1.677976359440E-01	1.935622459200E+03	3.171880655030E-03
8.570000000000E+00	1.119692001110E+05	2.319500000000E+02	1.140849055740E+03	2.121894154100E-04	1.676753627640E-01	1.935895994440E+03	3.174623942790E-03
8.570000000000E+00	1.121628034400E+05	2.320500000000E+02	1.140486779800E+03	2.118515509750E-04	1.675531226140E-01	1.936170798030E+03	3.177374009390E-03
8.570000000000E+00	1.123564343130E+05	2.321500000000E+02	1.140124304960E+03	2.115143052640E-04	1.674309154180E-01	1.936446873130E+03	3.180130878480E-03
8.570000000000E+00	1.125500928580E+05	2.322500000000E+02	1.139761630730E+03	2.111776766880E-04	1.673087410980E-01	1.936724222940E+03	3.182894573810E-03
8.570000000000E+00	1.127437792010E+05	2.323500000000E+02	1.139398756570E+03	2.108416636660E-04	1.671865995760E-01	1.937002850630E+03	3.185665119250E-03
8.570000000000E+00	1.129374934700E+05	2.324500000000E+02	1.139035681980E+03	2.105062646170E-04	1.670644907750E-01	1.937282759420E+03	3.188442538800E-03
8.570000000000E+00	1.131312357950E+05	2.325500000000E+02	1.138672406430E+03	2.101714779690E-04	1.669424146160E-01	1.937563952540E+03	3.191226856560E-03
8.570000000000E+00	1.133250063040E+05	2.326500000000E+02	1.138308929410E+03	2.098373021520E-04	1.668203710220E-01	1.937846433230E+03	3.194018096760E-03
8.570000000000E+00	1.135188051250E+05	2.327500000000E+02	1.137945250390E+03	2.095037356010E-04	1.666983599150E-01	1.938130204760E+03	3.196816283750E-03
8.570000000000E+00	1.137126323880E+05	2.328500000000E+02	1.137581368850E+03	2.091707767560E-04	1.665763812160E-01	1.938415270400E+03	3.199621441990E-03
8.570000000000E+00	1.139064882220E+05	2.329500000000E+02	1.137217284270E+03	2.088384240610E-04	1.664544348460E-01	1.938701633440E+03	3.202433596070E-03
8.570000000000E+00	1.141003727580E+05	2.330500000000E+02	1.136852996110E+03	2.085066759660E-04	1.663325207280E-01	1.938989297200E+03	3.205252770700E-03
8.570000000000E+00	1.142942861250E+05	2.331500000000E+02	1.136488503850E+03	2.081755309230E-04	1.662106387820E-01	1.939278265000E+03	3.208078990720E-03
8.570000000000E+00	1.144882284540E+05	2.332500000000E+02	1.136123806960E+03	2.078449873910E-04	1.660887889300E-01	1.939568540190E+03	3.210912281080E-03
8.570000000000E+00	1.146821998770E+05	2.333500000000E+02	1.135758904900E+03	2.075150438320E-04	1.659669710930E-01	1.939860126130E+03	3.213752666870E-03
8.570000000000E+00	1.148762005240E+05	2.334500000000E+02	1.135393797140E+03	2.071856987130E-04	1.658451851910E-01	1.940153026200E+03	3.216600173290E-03
8.570000000000E+00	1.150702305260E+05	2.335500000000E+02	1.135028483140E+03	2.068569505060E-04	1.657234311460E-01	1.940447243790E+03	3.219454825670E-03
8.570000000000E+00	1.152642900160E+05	2.336500000000E+02	1.134662962370E+03	2.065287976850E-04	1.656017088780E-01	1.940742782330E+03	3.222316649480E-03
8.570000000000E+00	1.154583791270E+05	2.337500000000E+02	1.134297234290E+03	2.062012387310E-04	1.654800183070E-01	1.941039645230E+03	3.225185670300E-03
8.570000000000E+00	1.156524979900E+05	2.338500000000E+02	1.133931298350E+03	2.058742721290E-04	1.653583593550E-01	1.941337835960E+03	3.228061913850E-03
8.570000000000E+00	1.158466467380E+05	2.339500000000E+02	1.133565154020E+03	2.055478963670E-04	1.652367319400E-01	1.941637357970E+03	3.230945405970E-03
8.570000000000E+00	1.160408255060E+05	2.340500000000E+02	1.133198800750E+03	2.052221099390E-04	1.651151359840E-01	1.941938214750E+03	3.233836172650E-03
8.570000000000E+00	1.162350344260E+05	2.341500000000E+02	1.132832237980E+03	2.048969113420E-04	1.649935714060E-01	1.942240409810E+03	3.236734239980E-03
8.570000000000E+00	1.164292736320E+05	2.342500000000E+02	1.132465465180E+03	2.045722990790E-04	1.648720381260E-01	1.942543946660E+03	3.239639634210E-03
8.570000000000E+00	1.166235432600E+05	2.343500000000E+02	1.132098481800E+03	2.042482716550E-04	1.647505360630E-01	1.942848828840E+03	3.242552381720E-03
8.570000000000E+00	1.168178434430E+05	2.344500000000E+02	1.131731287270E+03	2.039248275810E-04	1.646290651380E-01	1.943155059920E+03	3.245472508990E-03
8.570000000000E+00	1.170121743170E+05	2.345500000000E+02	1.131363881060E+03	2.036019653720E-04	1.645076252690E-01	1.943462643460E+03	3.248400042690E-03
8.570000000000E+00	1.172065360170E+05	2.346500000000E+02	1.130996262590E+03	2.032796835470E-04	1.643862163760E-01	1.943771583060E+03	3.251335009580E-03
8.570000000000E+00	1.174009286790E+05	2.347500000000E+02	1.130628431320E+03	2.029579806290E-04	1.642648383780E-01	1.944081882330E+03	3.254277436580E-03
8.570000000000E+00	1.175953524390E+05	2.348500000000E+02	1.130260386690E+03	2.026368551460E-04	1.641434911940E-01	1.944393544910E+03	3.257227350740E-03
8.570000000000E+00	1.177898074330E+05	2.349500000000E+02	1.129892128130E+03	2.023163056290E-04	1.640221747420E-01	1.944706574450E+03	3.260184779250E-03
8.570000000000E+00	1.179842937990E+05	2.350500000000E+02	1.129523655070E+03	2.019963306140E-04	1.639008889420E-01	1.945020974610E+03	3.263149749430E-03
8.570000000000E+00	1.181788116740E+05	2.351500000000E+02	1.129154966970E+03	2.016769286420E-04	1.637796337120E-01	1.945336749080E+03	3.266122288750E-03
8.570000000000E+00	1.183733611950E+05	2.352500000000E+02	1.128786063240E+03	2.013580982570E-04	1.636584089700E-01	1.945653901580E+03	3.269102424830E-03
8.570000000000E+00	1.185679425010E+05	2.353500000000E+02	1.128416943330E+03	2.010398380060E-04	1.635372146340E-01	1.945972435820E+03	3.272090185420E-03
8.570000000000E+00	1.187625557290E+05	2.354500000000E+02	1.128047606650E+03	2.007221464420E-04	1.634160506230E-01	1.946292355560E+03	3.275085598400E-03
8.570000000000E+00	1.189572010180E+05	2.355500000000E+02	1.127678052640E+03	2.004050221230E-04	1.632949168540E-01	1.946613664560E+03	3.278088691830E-03
8.570000000000E+00	1.191518785080E+05	2.356500000000E+02	1.127308280730E+03	2.000884636080E-04	1.631738132460E-01	1.946936366610E+03	3.281099493870E-03
8.570000000000E+00	1.193465883380E+05	2.357500000000E+02	1.126938290330E+03	1.997724694630E-04	1.630527397150E-01	1.947260465510E+03	3.284118032870E-03
8.570000000000E+00	1.195413306480E+05	2.358500000000E+02	1.126568080860E+03	1.994570382560E-04	1.629316961800E-01	1.947585965090E+03	3.287144337300E-03
8.570000000000E+00	1.197361055780E+05	2.359500000000E+02	1.126197651750E+03	1.991421685600E-04	1.628106825570E-01	1.947912869190E+03	3.290178435780E-03
8.570000000000E+00	1.199309132690E+05	2.360500000000E+02	1.125827002420E+03	1.988278589530E-04	1.626896987650E-01	1.948241181680E+03	3.293220357080E-03
8.570000000000E+00	1.201257538610E+05	2.361500000000E+02	1.125456132280E+03	1.985141080140E-04	1.625687447190E-01	1.948570906450E+03	3.296270130140E-03
8.570000000000E+00	1.203206274970E+05	2.362500000000E+02	1.125085040740E+03	1.982009143280E-04	1.624478203370E-01	1.948902047400E+03	3.299327784020E-03
8.570000000000E+00	1.205155343180E+05	2.363500000000E+02	1.124713727220E+03	1.978882764850E-04	1.623269255360E-01	1.949234608460E+03	3.302393347940E-03
8.570000000000E+00	1.207104744660E+05	2.364500000000E+02	1.124342191120E+03	1.975761930780E-04	1.622060602320E-01	1.949568593580E+03	3.305466851300E-03
8.570000000000E+00	1.209054480840E+05	2.365500000000E+02	1.123970431850E+03	1.972646627030E-04	1.620852243410E-01	1.949904006720E+03	3.308548323620E-03
8.570000000000E+00	1.211004553150E+05	2.366500000000E+02	1.123598448820E+03	1.969536839600E-04	1.619644177800E-01	1.950240851880E+03	3.311637794580E-03
8.570000000000E+00	1.212954963030E+05	2.367500000000E+02	1.123226241430E+03	1.966432554550E-04	1.618436404650E-01	1.950579133060E+03	3.314735294040E-03
8.570000000000E+00	1.214905711900E+05	2.368500000000E+02	1.122853809090E+03	1.963333757960E-04	1.617228923120E-01	1.950918854300E+03	3.317840852000E-03
8.570000000000E+00	1.216856801220E+05	2.369500000000E+02	1.122481151180E+03	1.960240435960E-04	1.616021732360E-01	1.951260019650E+03	3.320954498600E-03
8.570000000000E+00	1.218808232420E+05	2.370500000000E+02	1.122108267120E+03	1.957152574690E-04	1.614814831540E-01	1.951602633180E+03	3.324076264180E-03
8.570000000000E+00	1.220760006970E+05	2.371500000000E+02	1.121735156290E+03	1.954070160370E-04	1.613608219800E-01	1.951946698990E+03	3.327206179200E-03
8.570000000000E+00	1.222712126300E+05	2.372500000000E+02	1.121361818090E+03	1.950993179240E-04	1.612401896300E-01	1.952292221200E+03	3.330344274320E-03
8.570000000000E+00	1.224664591890E+05	2.373500000000E+02	1.120988251900E+03	1.947921617570E-04	1.611195860200E-01	1.952639203950E+03	3.333490580330E-03
